#alt[m],rho[g/cm^3],thick[g/cm^2]
96841,1.76347E-09,1.73316E-03
96842,1.76323E-09,1.73298E-03
96843,1.76299E-09,1.73281E-03
96844,1.76275E-09,1.73263E-03
96845,1.76251E-09,1.73245E-03
96846,1.76227E-09,1.73228E-03
96847,1.76203E-09,1.73210E-03
96848,1.76179E-09,1.73193E-03
96849,1.76156E-09,1.73175E-03
96850,1.76132E-09,1.73157E-03
96851,1.76108E-09,1.73140E-03
96852,1.76084E-09,1.73122E-03
96853,1.76060E-09,1.73105E-03
96854,1.76036E-09,1.73087E-03
96855,1.76012E-09,1.73069E-03
96856,1.75988E-09,1.73052E-03
96857,1.75965E-09,1.73034E-03
96858,1.75941E-09,1.73017E-03
96859,1.75917E-09,1.72999E-03
96860,1.75893E-09,1.72981E-03
96861,1.75869E-09,1.72964E-03
96862,1.75845E-09,1.72946E-03
96863,1.75821E-09,1.72929E-03
96864,1.75798E-09,1.72911E-03
96865,1.75774E-09,1.72893E-03
96866,1.75750E-09,1.72876E-03
96867,1.75726E-09,1.72858E-03
96868,1.75702E-09,1.72841E-03
96869,1.75678E-09,1.72823E-03
96870,1.75655E-09,1.72806E-03
96871,1.75631E-09,1.72788E-03
96872,1.75607E-09,1.72770E-03
96873,1.75583E-09,1.72753E-03
96874,1.75559E-09,1.72735E-03
96875,1.75536E-09,1.72718E-03
96876,1.75512E-09,1.72700E-03
96877,1.75488E-09,1.72683E-03
96878,1.75464E-09,1.72665E-03
96879,1.75440E-09,1.72648E-03
96880,1.75417E-09,1.72630E-03
96881,1.75393E-09,1.72612E-03
96882,1.75369E-09,1.72595E-03
96883,1.75345E-09,1.72577E-03
96884,1.75322E-09,1.72560E-03
96885,1.75298E-09,1.72542E-03
96886,1.75274E-09,1.72525E-03
96887,1.75250E-09,1.72507E-03
96888,1.75226E-09,1.72490E-03
96889,1.75203E-09,1.72472E-03
96890,1.75179E-09,1.72455E-03
96891,1.75155E-09,1.72437E-03
96892,1.75131E-09,1.72420E-03
96893,1.75108E-09,1.72402E-03
96894,1.75084E-09,1.72385E-03
96895,1.75060E-09,1.72367E-03
96896,1.75037E-09,1.72350E-03
96897,1.75013E-09,1.72332E-03
96898,1.74989E-09,1.72315E-03
96899,1.74965E-09,1.72297E-03
96900,1.74942E-09,1.72280E-03
96901,1.74918E-09,1.72262E-03
96902,1.74894E-09,1.72245E-03
96903,1.74870E-09,1.72227E-03
96904,1.74847E-09,1.72210E-03
96905,1.74823E-09,1.72192E-03
96906,1.74799E-09,1.72175E-03
96907,1.74776E-09,1.72157E-03
96908,1.74752E-09,1.72140E-03
96909,1.74728E-09,1.72122E-03
96910,1.74705E-09,1.72105E-03
96911,1.74681E-09,1.72087E-03
96912,1.74657E-09,1.72070E-03
96913,1.74634E-09,1.72052E-03
96914,1.74610E-09,1.72035E-03
96915,1.74586E-09,1.72017E-03
96916,1.74562E-09,1.72000E-03
96917,1.74539E-09,1.71983E-03
96918,1.74515E-09,1.71965E-03
96919,1.74491E-09,1.71948E-03
96920,1.74468E-09,1.71930E-03
96921,1.74444E-09,1.71913E-03
96922,1.74421E-09,1.71895E-03
96923,1.74397E-09,1.71878E-03
96924,1.74373E-09,1.71860E-03
96925,1.74350E-09,1.71843E-03
96926,1.74326E-09,1.71826E-03
96927,1.74302E-09,1.71808E-03
96928,1.74279E-09,1.71791E-03
96929,1.74255E-09,1.71773E-03
96930,1.74231E-09,1.71756E-03
96931,1.74208E-09,1.71738E-03
96932,1.74184E-09,1.71721E-03
96933,1.74161E-09,1.71704E-03
96934,1.74137E-09,1.71686E-03
96935,1.74113E-09,1.71669E-03
96936,1.74090E-09,1.71651E-03
96937,1.74066E-09,1.71634E-03
96938,1.74043E-09,1.71616E-03
96939,1.74019E-09,1.71599E-03
96940,1.73995E-09,1.71582E-03
96941,1.73972E-09,1.71564E-03
96942,1.73948E-09,1.71547E-03
96943,1.73925E-09,1.71530E-03
96944,1.73901E-09,1.71512E-03
96945,1.73877E-09,1.71495E-03
96946,1.73854E-09,1.71477E-03
96947,1.73830E-09,1.71460E-03
96948,1.73807E-09,1.71443E-03
96949,1.73783E-09,1.71425E-03
96950,1.73760E-09,1.71408E-03
96951,1.73736E-09,1.71390E-03
96952,1.73712E-09,1.71373E-03
96953,1.73689E-09,1.71356E-03
96954,1.73665E-09,1.71338E-03
96955,1.73642E-09,1.71321E-03
96956,1.73618E-09,1.71304E-03
96957,1.73595E-09,1.71286E-03
96958,1.73571E-09,1.71269E-03
96959,1.73548E-09,1.71252E-03
96960,1.73524E-09,1.71234E-03
96961,1.73501E-09,1.71217E-03
96962,1.73477E-09,1.71199E-03
96963,1.73454E-09,1.71182E-03
96964,1.73430E-09,1.71165E-03
96965,1.73407E-09,1.71147E-03
96966,1.73383E-09,1.71130E-03
96967,1.73360E-09,1.71113E-03
96968,1.73336E-09,1.71095E-03
96969,1.73313E-09,1.71078E-03
96970,1.73289E-09,1.71061E-03
96971,1.73266E-09,1.71043E-03
96972,1.73242E-09,1.71026E-03
96973,1.73219E-09,1.71009E-03
96974,1.73195E-09,1.70991E-03
96975,1.73172E-09,1.70974E-03
96976,1.73148E-09,1.70957E-03
96977,1.73125E-09,1.70939E-03
96978,1.73101E-09,1.70922E-03
96979,1.73078E-09,1.70905E-03
96980,1.73054E-09,1.70888E-03
96981,1.73031E-09,1.70870E-03
96982,1.73007E-09,1.70853E-03
96983,1.72984E-09,1.70836E-03
96984,1.72960E-09,1.70818E-03
96985,1.72937E-09,1.70801E-03
96986,1.72914E-09,1.70784E-03
96987,1.72890E-09,1.70766E-03
96988,1.72867E-09,1.70749E-03
96989,1.72843E-09,1.70732E-03
96990,1.72820E-09,1.70715E-03
96991,1.72796E-09,1.70697E-03
96992,1.72773E-09,1.70680E-03
96993,1.72749E-09,1.70663E-03
96994,1.72726E-09,1.70645E-03
96995,1.72703E-09,1.70628E-03
96996,1.72679E-09,1.70611E-03
96997,1.72656E-09,1.70594E-03
96998,1.72632E-09,1.70576E-03
96999,1.72609E-09,1.70559E-03
97000,1.72586E-09,1.70542E-03
97001,1.72562E-09,1.70525E-03
97002,1.72539E-09,1.70507E-03
97003,1.72515E-09,1.70490E-03
97004,1.72492E-09,1.70473E-03
97005,1.72469E-09,1.70456E-03
97006,1.72445E-09,1.70438E-03
97007,1.72422E-09,1.70421E-03
97008,1.72398E-09,1.70404E-03
97009,1.72375E-09,1.70387E-03
97010,1.72352E-09,1.70369E-03
97011,1.72328E-09,1.70352E-03
97012,1.72305E-09,1.70335E-03
97013,1.72282E-09,1.70318E-03
97014,1.72258E-09,1.70300E-03
97015,1.72235E-09,1.70283E-03
97016,1.72212E-09,1.70266E-03
97017,1.72188E-09,1.70249E-03
97018,1.72165E-09,1.70232E-03
97019,1.72142E-09,1.70214E-03
97020,1.72118E-09,1.70197E-03
97021,1.72095E-09,1.70180E-03
97022,1.72072E-09,1.70163E-03
97023,1.72048E-09,1.70146E-03
97024,1.72025E-09,1.70128E-03
97025,1.72002E-09,1.70111E-03
97026,1.71978E-09,1.70094E-03
97027,1.71955E-09,1.70077E-03
97028,1.71932E-09,1.70060E-03
97029,1.71908E-09,1.70042E-03
97030,1.71885E-09,1.70025E-03
97031,1.71862E-09,1.70008E-03
97032,1.71838E-09,1.69991E-03
97033,1.71815E-09,1.69974E-03
97034,1.71792E-09,1.69956E-03
97035,1.71769E-09,1.69939E-03
97036,1.71745E-09,1.69922E-03
97037,1.71722E-09,1.69905E-03
97038,1.71699E-09,1.69888E-03
97039,1.71675E-09,1.69871E-03
97040,1.71652E-09,1.69853E-03
97041,1.71629E-09,1.69836E-03
97042,1.71606E-09,1.69819E-03
97043,1.71582E-09,1.69802E-03
97044,1.71559E-09,1.69785E-03
97045,1.71536E-09,1.69768E-03
97046,1.71513E-09,1.69750E-03
97047,1.71489E-09,1.69733E-03
97048,1.71466E-09,1.69716E-03
97049,1.71443E-09,1.69699E-03
97050,1.71420E-09,1.69682E-03
97051,1.71396E-09,1.69665E-03
97052,1.71373E-09,1.69648E-03
97053,1.71350E-09,1.69630E-03
97054,1.71327E-09,1.69613E-03
97055,1.71303E-09,1.69596E-03
97056,1.71280E-09,1.69579E-03
97057,1.71257E-09,1.69562E-03
97058,1.71234E-09,1.69545E-03
97059,1.71210E-09,1.69528E-03
97060,1.71187E-09,1.69511E-03
97061,1.71164E-09,1.69493E-03
97062,1.71141E-09,1.69476E-03
97063,1.71118E-09,1.69459E-03
97064,1.71094E-09,1.69442E-03
97065,1.71071E-09,1.69425E-03
97066,1.71048E-09,1.69408E-03
97067,1.71025E-09,1.69391E-03
97068,1.71002E-09,1.69374E-03
97069,1.70978E-09,1.69357E-03
97070,1.70955E-09,1.69339E-03
97071,1.70932E-09,1.69322E-03
97072,1.70909E-09,1.69305E-03
97073,1.70886E-09,1.69288E-03
97074,1.70863E-09,1.69271E-03
97075,1.70839E-09,1.69254E-03
97076,1.70816E-09,1.69237E-03
97077,1.70793E-09,1.69220E-03
97078,1.70770E-09,1.69203E-03
97079,1.70747E-09,1.69186E-03
97080,1.70724E-09,1.69169E-03
97081,1.70701E-09,1.69151E-03
97082,1.70677E-09,1.69134E-03
97083,1.70654E-09,1.69117E-03
97084,1.70631E-09,1.69100E-03
97085,1.70608E-09,1.69083E-03
97086,1.70585E-09,1.69066E-03
97087,1.70562E-09,1.69049E-03
97088,1.70539E-09,1.69032E-03
97089,1.70515E-09,1.69015E-03
97090,1.70492E-09,1.68998E-03
97091,1.70469E-09,1.68981E-03
97092,1.70446E-09,1.68964E-03
97093,1.70423E-09,1.68947E-03
97094,1.70400E-09,1.68930E-03
97095,1.70377E-09,1.68913E-03
97096,1.70354E-09,1.68896E-03
97097,1.70331E-09,1.68879E-03
97098,1.70307E-09,1.68862E-03
97099,1.70284E-09,1.68845E-03
97100,1.70261E-09,1.68828E-03
97101,1.70238E-09,1.68811E-03
97102,1.70215E-09,1.68794E-03
97103,1.70192E-09,1.68776E-03
97104,1.70169E-09,1.68759E-03
97105,1.70146E-09,1.68742E-03
97106,1.70123E-09,1.68725E-03
97107,1.70100E-09,1.68708E-03
97108,1.70077E-09,1.68691E-03
97109,1.70054E-09,1.68674E-03
97110,1.70031E-09,1.68657E-03
97111,1.70008E-09,1.68640E-03
97112,1.69985E-09,1.68623E-03
97113,1.69961E-09,1.68606E-03
97114,1.69938E-09,1.68589E-03
97115,1.69915E-09,1.68572E-03
97116,1.69892E-09,1.68555E-03
97117,1.69869E-09,1.68538E-03
97118,1.69846E-09,1.68521E-03
97119,1.69823E-09,1.68504E-03
97120,1.69800E-09,1.68487E-03
97121,1.69777E-09,1.68470E-03
97122,1.69754E-09,1.68454E-03
97123,1.69731E-09,1.68437E-03
97124,1.69708E-09,1.68420E-03
97125,1.69685E-09,1.68403E-03
97126,1.69662E-09,1.68386E-03
97127,1.69639E-09,1.68369E-03
97128,1.69616E-09,1.68352E-03
97129,1.69593E-09,1.68335E-03
97130,1.69570E-09,1.68318E-03
97131,1.69547E-09,1.68301E-03
97132,1.69524E-09,1.68284E-03
97133,1.69501E-09,1.68267E-03
97134,1.69478E-09,1.68250E-03
97135,1.69455E-09,1.68233E-03
97136,1.69432E-09,1.68216E-03
97137,1.69409E-09,1.68199E-03
97138,1.69386E-09,1.68182E-03
97139,1.69363E-09,1.68165E-03
97140,1.69340E-09,1.68148E-03
97141,1.69317E-09,1.68131E-03
97142,1.69294E-09,1.68114E-03
97143,1.69272E-09,1.68098E-03
97144,1.69249E-09,1.68081E-03
97145,1.69226E-09,1.68064E-03
97146,1.69203E-09,1.68047E-03
97147,1.69180E-09,1.68030E-03
97148,1.69157E-09,1.68013E-03
97149,1.69134E-09,1.67996E-03
97150,1.69111E-09,1.67979E-03
97151,1.69088E-09,1.67962E-03
97152,1.69065E-09,1.67945E-03
97153,1.69042E-09,1.67928E-03
97154,1.69019E-09,1.67911E-03
97155,1.68996E-09,1.67895E-03
97156,1.68973E-09,1.67878E-03
97157,1.68951E-09,1.67861E-03
97158,1.68928E-09,1.67844E-03
97159,1.68905E-09,1.67827E-03
97160,1.68882E-09,1.67810E-03
97161,1.68859E-09,1.67793E-03
97162,1.68836E-09,1.67776E-03
97163,1.68813E-09,1.67759E-03
97164,1.68790E-09,1.67743E-03
97165,1.68767E-09,1.67726E-03
97166,1.68744E-09,1.67709E-03
97167,1.68722E-09,1.67692E-03
97168,1.68699E-09,1.67675E-03
97169,1.68676E-09,1.67658E-03
97170,1.68653E-09,1.67641E-03
97171,1.68630E-09,1.67624E-03
97172,1.68607E-09,1.67608E-03
97173,1.68584E-09,1.67591E-03
97174,1.68562E-09,1.67574E-03
97175,1.68539E-09,1.67557E-03
97176,1.68516E-09,1.67540E-03
97177,1.68493E-09,1.67523E-03
97178,1.68470E-09,1.67506E-03
97179,1.68447E-09,1.67490E-03
97180,1.68424E-09,1.67473E-03
97181,1.68402E-09,1.67456E-03
97182,1.68379E-09,1.67439E-03
97183,1.68356E-09,1.67422E-03
97184,1.68333E-09,1.67405E-03
97185,1.68310E-09,1.67389E-03
97186,1.68287E-09,1.67372E-03
97187,1.68265E-09,1.67355E-03
97188,1.68242E-09,1.67338E-03
97189,1.68219E-09,1.67321E-03
97190,1.68196E-09,1.67304E-03
97191,1.68173E-09,1.67288E-03
97192,1.68151E-09,1.67271E-03
97193,1.68128E-09,1.67254E-03
97194,1.68105E-09,1.67237E-03
97195,1.68082E-09,1.67220E-03
97196,1.68059E-09,1.67204E-03
97197,1.68037E-09,1.67187E-03
97198,1.68014E-09,1.67170E-03
97199,1.67991E-09,1.67153E-03
97200,1.67968E-09,1.67136E-03
97201,1.67946E-09,1.67120E-03
97202,1.67923E-09,1.67103E-03
97203,1.67900E-09,1.67086E-03
97204,1.67877E-09,1.67069E-03
97205,1.67854E-09,1.67052E-03
97206,1.67832E-09,1.67036E-03
97207,1.67809E-09,1.67019E-03
97208,1.67786E-09,1.67002E-03
97209,1.67763E-09,1.66985E-03
97210,1.67741E-09,1.66968E-03
97211,1.67718E-09,1.66952E-03
97212,1.67695E-09,1.66935E-03
97213,1.67673E-09,1.66918E-03
97214,1.67650E-09,1.66901E-03
97215,1.67627E-09,1.66885E-03
97216,1.67604E-09,1.66868E-03
97217,1.67582E-09,1.66851E-03
97218,1.67559E-09,1.66834E-03
97219,1.67536E-09,1.66818E-03
97220,1.67513E-09,1.66801E-03
97221,1.67491E-09,1.66784E-03
97222,1.67468E-09,1.66767E-03
97223,1.67445E-09,1.66751E-03
97224,1.67423E-09,1.66734E-03
97225,1.67400E-09,1.66717E-03
97226,1.67377E-09,1.66700E-03
97227,1.67355E-09,1.66684E-03
97228,1.67332E-09,1.66667E-03
97229,1.67309E-09,1.66650E-03
97230,1.67286E-09,1.66633E-03
97231,1.67264E-09,1.66617E-03
97232,1.67241E-09,1.66600E-03
97233,1.67218E-09,1.66583E-03
97234,1.67196E-09,1.66567E-03
97235,1.67173E-09,1.66550E-03
97236,1.67150E-09,1.66533E-03
97237,1.67128E-09,1.66516E-03
97238,1.67105E-09,1.66500E-03
97239,1.67082E-09,1.66483E-03
97240,1.67060E-09,1.66466E-03
97241,1.67037E-09,1.66450E-03
97242,1.67015E-09,1.66433E-03
97243,1.66992E-09,1.66416E-03
97244,1.66969E-09,1.66399E-03
97245,1.66947E-09,1.66383E-03
97246,1.66924E-09,1.66366E-03
97247,1.66901E-09,1.66349E-03
97248,1.66879E-09,1.66333E-03
97249,1.66856E-09,1.66316E-03
97250,1.66833E-09,1.66299E-03
97251,1.66811E-09,1.66283E-03
97252,1.66788E-09,1.66266E-03
97253,1.66766E-09,1.66249E-03
97254,1.66743E-09,1.66233E-03
97255,1.66720E-09,1.66216E-03
97256,1.66698E-09,1.66199E-03
97257,1.66675E-09,1.66183E-03
97258,1.66653E-09,1.66166E-03
97259,1.66630E-09,1.66149E-03
97260,1.66607E-09,1.66133E-03
97261,1.66585E-09,1.66116E-03
97262,1.66562E-09,1.66099E-03
97263,1.66540E-09,1.66083E-03
97264,1.66517E-09,1.66066E-03
97265,1.66494E-09,1.66049E-03
97266,1.66472E-09,1.66033E-03
97267,1.66449E-09,1.66016E-03
97268,1.66427E-09,1.65999E-03
97269,1.66404E-09,1.65983E-03
97270,1.66382E-09,1.65966E-03
97271,1.66359E-09,1.65949E-03
97272,1.66337E-09,1.65933E-03
97273,1.66314E-09,1.65916E-03
97274,1.66291E-09,1.65899E-03
97275,1.66269E-09,1.65883E-03
97276,1.66246E-09,1.65866E-03
97277,1.66224E-09,1.65850E-03
97278,1.66201E-09,1.65833E-03
97279,1.66179E-09,1.65816E-03
97280,1.66156E-09,1.65800E-03
97281,1.66134E-09,1.65783E-03
97282,1.66111E-09,1.65767E-03
97283,1.66089E-09,1.65750E-03
97284,1.66066E-09,1.65733E-03
97285,1.66044E-09,1.65717E-03
97286,1.66021E-09,1.65700E-03
97287,1.65999E-09,1.65683E-03
97288,1.65976E-09,1.65667E-03
97289,1.65954E-09,1.65650E-03
97290,1.65931E-09,1.65634E-03
97291,1.65909E-09,1.65617E-03
97292,1.65886E-09,1.65601E-03
97293,1.65864E-09,1.65584E-03
97294,1.65841E-09,1.65567E-03
97295,1.65819E-09,1.65551E-03
97296,1.65796E-09,1.65534E-03
97297,1.65774E-09,1.65518E-03
97298,1.65751E-09,1.65501E-03
97299,1.65729E-09,1.65484E-03
97300,1.65706E-09,1.65468E-03
97301,1.65684E-09,1.65451E-03
97302,1.65661E-09,1.65435E-03
97303,1.65639E-09,1.65418E-03
97304,1.65616E-09,1.65402E-03
97305,1.65594E-09,1.65385E-03
97306,1.65571E-09,1.65368E-03
97307,1.65549E-09,1.65352E-03
97308,1.65527E-09,1.65335E-03
97309,1.65504E-09,1.65319E-03
97310,1.65482E-09,1.65302E-03
97311,1.65459E-09,1.65286E-03
97312,1.65437E-09,1.65269E-03
97313,1.65414E-09,1.65253E-03
97314,1.65392E-09,1.65236E-03
97315,1.65370E-09,1.65220E-03
97316,1.65347E-09,1.65203E-03
97317,1.65325E-09,1.65186E-03
97318,1.65302E-09,1.65170E-03
97319,1.65280E-09,1.65153E-03
97320,1.65257E-09,1.65137E-03
97321,1.65235E-09,1.65120E-03
97322,1.65213E-09,1.65104E-03
97323,1.65190E-09,1.65087E-03
97324,1.65168E-09,1.65071E-03
97325,1.65145E-09,1.65054E-03
97326,1.65123E-09,1.65038E-03
97327,1.65101E-09,1.65021E-03
97328,1.65078E-09,1.65005E-03
97329,1.65056E-09,1.64988E-03
97330,1.65034E-09,1.64972E-03
97331,1.65011E-09,1.64955E-03
97332,1.64989E-09,1.64939E-03
97333,1.64966E-09,1.64922E-03
97334,1.64944E-09,1.64906E-03
97335,1.64922E-09,1.64889E-03
97336,1.64899E-09,1.64873E-03
97337,1.64877E-09,1.64856E-03
97338,1.64855E-09,1.64840E-03
97339,1.64832E-09,1.64823E-03
97340,1.64810E-09,1.64807E-03
97341,1.64788E-09,1.64790E-03
97342,1.64765E-09,1.64774E-03
97343,1.64743E-09,1.64757E-03
97344,1.64721E-09,1.64741E-03
97345,1.64698E-09,1.64724E-03
97346,1.64676E-09,1.64708E-03
97347,1.64654E-09,1.64691E-03
97348,1.64631E-09,1.64675E-03
97349,1.64609E-09,1.64659E-03
97350,1.64587E-09,1.64642E-03
97351,1.64564E-09,1.64626E-03
97352,1.64542E-09,1.64609E-03
97353,1.64520E-09,1.64593E-03
97354,1.64497E-09,1.64576E-03
97355,1.64475E-09,1.64560E-03
97356,1.64453E-09,1.64543E-03
97357,1.64430E-09,1.64527E-03
97358,1.64408E-09,1.64510E-03
97359,1.64386E-09,1.64494E-03
97360,1.64364E-09,1.64478E-03
97361,1.64341E-09,1.64461E-03
97362,1.64319E-09,1.64445E-03
97363,1.64297E-09,1.64428E-03
97364,1.64275E-09,1.64412E-03
97365,1.64252E-09,1.64395E-03
97366,1.64230E-09,1.64379E-03
97367,1.64208E-09,1.64363E-03
97368,1.64185E-09,1.64346E-03
97369,1.64163E-09,1.64330E-03
97370,1.64141E-09,1.64313E-03
97371,1.64119E-09,1.64297E-03
97372,1.64096E-09,1.64281E-03
97373,1.64074E-09,1.64264E-03
97374,1.64052E-09,1.64248E-03
97375,1.64030E-09,1.64231E-03
97376,1.64007E-09,1.64215E-03
97377,1.63985E-09,1.64198E-03
97378,1.63963E-09,1.64182E-03
97379,1.63941E-09,1.64166E-03
97380,1.63919E-09,1.64149E-03
97381,1.63896E-09,1.64133E-03
97382,1.63874E-09,1.64117E-03
97383,1.63852E-09,1.64100E-03
97384,1.63830E-09,1.64084E-03
97385,1.63807E-09,1.64067E-03
97386,1.63785E-09,1.64051E-03
97387,1.63763E-09,1.64035E-03
97388,1.63741E-09,1.64018E-03
97389,1.63719E-09,1.64002E-03
97390,1.63696E-09,1.63985E-03
97391,1.63674E-09,1.63969E-03
97392,1.63652E-09,1.63953E-03
97393,1.63630E-09,1.63936E-03
97394,1.63608E-09,1.63920E-03
97395,1.63585E-09,1.63904E-03
97396,1.63563E-09,1.63887E-03
97397,1.63541E-09,1.63871E-03
97398,1.63519E-09,1.63855E-03
97399,1.63497E-09,1.63838E-03
97400,1.63475E-09,1.63822E-03
97401,1.63452E-09,1.63806E-03
97402,1.63430E-09,1.63789E-03
97403,1.63408E-09,1.63773E-03
97404,1.63386E-09,1.63756E-03
97405,1.63364E-09,1.63740E-03
97406,1.63342E-09,1.63724E-03
97407,1.63320E-09,1.63707E-03
97408,1.63297E-09,1.63691E-03
97409,1.63275E-09,1.63675E-03
97410,1.63253E-09,1.63658E-03
97411,1.63231E-09,1.63642E-03
97412,1.63209E-09,1.63626E-03
97413,1.63187E-09,1.63610E-03
97414,1.63165E-09,1.63593E-03
97415,1.63142E-09,1.63577E-03
97416,1.63120E-09,1.63561E-03
97417,1.63098E-09,1.63544E-03
97418,1.63076E-09,1.63528E-03
97419,1.63054E-09,1.63512E-03
97420,1.63032E-09,1.63495E-03
97421,1.63010E-09,1.63479E-03
97422,1.62988E-09,1.63463E-03
97423,1.62966E-09,1.63446E-03
97424,1.62943E-09,1.63430E-03
97425,1.62921E-09,1.63414E-03
97426,1.62899E-09,1.63398E-03
97427,1.62877E-09,1.63381E-03
97428,1.62855E-09,1.63365E-03
97429,1.62833E-09,1.63349E-03
97430,1.62811E-09,1.63332E-03
97431,1.62789E-09,1.63316E-03
97432,1.62767E-09,1.63300E-03
97433,1.62745E-09,1.63284E-03
97434,1.62723E-09,1.63267E-03
97435,1.62701E-09,1.63251E-03
97436,1.62679E-09,1.63235E-03
97437,1.62657E-09,1.63218E-03
97438,1.62634E-09,1.63202E-03
97439,1.62612E-09,1.63186E-03
97440,1.62590E-09,1.63170E-03
97441,1.62568E-09,1.63153E-03
97442,1.62546E-09,1.63137E-03
97443,1.62524E-09,1.63121E-03
97444,1.62502E-09,1.63105E-03
97445,1.62480E-09,1.63088E-03
97446,1.62458E-09,1.63072E-03
97447,1.62436E-09,1.63056E-03
97448,1.62414E-09,1.63040E-03
97449,1.62392E-09,1.63023E-03
97450,1.62370E-09,1.63007E-03
97451,1.62348E-09,1.62991E-03
97452,1.62326E-09,1.62975E-03
97453,1.62304E-09,1.62959E-03
97454,1.62282E-09,1.62942E-03
97455,1.62260E-09,1.62926E-03
97456,1.62238E-09,1.62910E-03
97457,1.62216E-09,1.62894E-03
97458,1.62194E-09,1.62877E-03
97459,1.62172E-09,1.62861E-03
97460,1.62150E-09,1.62845E-03
97461,1.62128E-09,1.62829E-03
97462,1.62106E-09,1.62813E-03
97463,1.62084E-09,1.62796E-03
97464,1.62062E-09,1.62780E-03
97465,1.62040E-09,1.62764E-03
97466,1.62018E-09,1.62748E-03
97467,1.61996E-09,1.62731E-03
97468,1.61974E-09,1.62715E-03
97469,1.61952E-09,1.62699E-03
97470,1.61930E-09,1.62683E-03
97471,1.61908E-09,1.62667E-03
97472,1.61886E-09,1.62651E-03
97473,1.61865E-09,1.62634E-03
97474,1.61843E-09,1.62618E-03
97475,1.61821E-09,1.62602E-03
97476,1.61799E-09,1.62586E-03
97477,1.61777E-09,1.62570E-03
97478,1.61755E-09,1.62553E-03
97479,1.61733E-09,1.62537E-03
97480,1.61711E-09,1.62521E-03
97481,1.61689E-09,1.62505E-03
97482,1.61667E-09,1.62489E-03
97483,1.61645E-09,1.62473E-03
97484,1.61623E-09,1.62456E-03
97485,1.61601E-09,1.62440E-03
97486,1.61579E-09,1.62424E-03
97487,1.61558E-09,1.62408E-03
97488,1.61536E-09,1.62392E-03
97489,1.61514E-09,1.62376E-03
97490,1.61492E-09,1.62359E-03
97491,1.61470E-09,1.62343E-03
97492,1.61448E-09,1.62327E-03
97493,1.61426E-09,1.62311E-03
97494,1.61404E-09,1.62295E-03
97495,1.61382E-09,1.62279E-03
97496,1.61361E-09,1.62263E-03
97497,1.61339E-09,1.62246E-03
97498,1.61317E-09,1.62230E-03
97499,1.61295E-09,1.62214E-03
97500,1.61273E-09,1.62198E-03
97501,1.61251E-09,1.62182E-03
97502,1.61229E-09,1.62166E-03
97503,1.61207E-09,1.62150E-03
97504,1.61186E-09,1.62134E-03
97505,1.61164E-09,1.62117E-03
97506,1.61142E-09,1.62101E-03
97507,1.61120E-09,1.62085E-03
97508,1.61098E-09,1.62069E-03
97509,1.61076E-09,1.62053E-03
97510,1.61054E-09,1.62037E-03
97511,1.61033E-09,1.62021E-03
97512,1.61011E-09,1.62005E-03
97513,1.60989E-09,1.61989E-03
97514,1.60967E-09,1.61972E-03
97515,1.60945E-09,1.61956E-03
97516,1.60924E-09,1.61940E-03
97517,1.60902E-09,1.61924E-03
97518,1.60880E-09,1.61908E-03
97519,1.60858E-09,1.61892E-03
97520,1.60836E-09,1.61876E-03
97521,1.60814E-09,1.61860E-03
97522,1.60793E-09,1.61844E-03
97523,1.60771E-09,1.61828E-03
97524,1.60749E-09,1.61812E-03
97525,1.60727E-09,1.61796E-03
97526,1.60705E-09,1.61779E-03
97527,1.60684E-09,1.61763E-03
97528,1.60662E-09,1.61747E-03
97529,1.60640E-09,1.61731E-03
97530,1.60618E-09,1.61715E-03
97531,1.60597E-09,1.61699E-03
97532,1.60575E-09,1.61683E-03
97533,1.60553E-09,1.61667E-03
97534,1.60531E-09,1.61651E-03
97535,1.60509E-09,1.61635E-03
97536,1.60488E-09,1.61619E-03
97537,1.60466E-09,1.61603E-03
97538,1.60444E-09,1.61587E-03
97539,1.60422E-09,1.61571E-03
97540,1.60401E-09,1.61555E-03
97541,1.60379E-09,1.61539E-03
97542,1.60357E-09,1.61523E-03
97543,1.60335E-09,1.61507E-03
97544,1.60314E-09,1.61491E-03
97545,1.60292E-09,1.61474E-03
97546,1.60270E-09,1.61458E-03
97547,1.60249E-09,1.61442E-03
97548,1.60227E-09,1.61426E-03
97549,1.60205E-09,1.61410E-03
97550,1.60183E-09,1.61394E-03
97551,1.60162E-09,1.61378E-03
97552,1.60140E-09,1.61362E-03
97553,1.60118E-09,1.61346E-03
97554,1.60097E-09,1.61330E-03
97555,1.60075E-09,1.61314E-03
97556,1.60053E-09,1.61298E-03
97557,1.60031E-09,1.61282E-03
97558,1.60010E-09,1.61266E-03
97559,1.59988E-09,1.61250E-03
97560,1.59966E-09,1.61234E-03
97561,1.59945E-09,1.61218E-03
97562,1.59923E-09,1.61202E-03
97563,1.59901E-09,1.61186E-03
97564,1.59880E-09,1.61170E-03
97565,1.59858E-09,1.61154E-03
97566,1.59836E-09,1.61138E-03
97567,1.59815E-09,1.61122E-03
97568,1.59793E-09,1.61106E-03
97569,1.59771E-09,1.61090E-03
97570,1.59750E-09,1.61074E-03
97571,1.59728E-09,1.61058E-03
97572,1.59706E-09,1.61042E-03
97573,1.59685E-09,1.61026E-03
97574,1.59663E-09,1.61011E-03
97575,1.59641E-09,1.60995E-03
